,overall_qual_x,gr_liv_area_x,garage_area_x,garage_cars_x,total_bsmt_sf_x,1st_flr_sf_x,year_built_x,year_remod/add_x,full_bath_x,garage_yr_blt_x,mas_vnr_area_x,totrms_abvgrd_x,fireplaces_x,ms_subclass_x,open_porch_sf_x,wood_deck_sf_x,lot_area_x,bsmt_full_bath_x,half_bath_x,2nd_flr_sf_x,bsmt_unf_sf_x,bedroom_abvgr_x,screen_porch_x,overall_cond_x,saleprice_x
185,7,1266,453.0,2.0,1257.0,1266,2005,2005,2,2005.0,0.0,6,1,20,144,38,7500,0.0,0,0,1257.0,3,0,5,176000
186,8,2872,541.0,2.0,1683.0,2129,1992,2000,2,1992.0,337.0,9,1,50,33,0,10678,0.0,1,743,983.0,4,0,5,285000
187,8,1464,754.0,3.0,1485.0,1464,2007,2007,2,2007.0,84.0,6,0,20,160,168,15256,1.0,0,0,556.0,3,0,5,282922
188,7,2157,487.0,2.0,924.0,1216,1966,1966,2,1966.0,309.0,8,2,60,66,105,14200,0.0,1,941,479.0,4,0,6,226000
189,8,2576,666.0,3.0,1234.0,1264,2006,2006,2,2006.0,466.0,10,1,60,100,324,12438,0.0,1,1312,1234.0,4,0,5,361919
190,9,2798,670.0,3.0,1398.0,1414,2005,2006,3,2005.0,600.0,11,1,60,37,182,16023,1.0,1,1384,180.0,3,0,5,457347
191,8,1743,529.0,2.0,966.0,1743,1976,1976,0,1976.0,0.0,5,2,20,0,646,20064,2.0,1,0,0.0,0,0,6,279000
192,6,1567,714.0,2.0,1567.0,1567,1977,1977,2,1977.0,0.0,5,2,20,32,264,9819,1.0,0,0,0.0,2,0,5,196000
193,7,1370,479.0,2.0,1090.0,1370,1976,1976,2,1976.0,189.0,6,1,20,0,0,10400,0.0,0,0,1090.0,3,0,5,152000
194,5,2634,968.0,4.0,1248.0,1338,1969,1969,2,1969.0,368.0,12,0,90,0,0,11643,1.0,2,1296,748.0,6,0,5,200000
195,8,1590,754.0,3.0,1570.0,1590,2005,2006,2,2005.0,198.0,6,0,20,80,176,11645,1.0,1,0,448.0,2,0,5,294900
196,7,1450,788.0,3.0,1450.0,1450,2008,2009,2,2008.0,140.0,6,0,20,93,0,7328,0.0,0,0,1450.0,2,0,5,224243
197,6,1338,528.0,2.0,832.0,846,1915,1950,2,1974.0,0.0,7,0,50,0,0,7822,0.0,0,492,832.0,3,0,3,92000
198,7,1456,400.0,2.0,728.0,728,2007,2007,2,2007.0,0.0,8,1,60,24,100,9018,0.0,1,728,728.0,3,0,5,179540
199,10,2392,968.0,3.0,2392.0,2392,2003,2003,2,2003.0,922.0,8,1,20,105,248,13472,0.0,0,0,2336.0,3,0,5,386250
200,4,992,297.0,1.0,530.0,530,1970,1970,1,1970.0,0.0,4,0,180,97,112,1533,1.0,0,462,27.0,2,0,5,106500
201,10,2007,812.0,3.0,1017.0,1026,2008,2008,2,2008.0,160.0,10,1,60,52,168,11003,1.0,1,981,252.0,3,0,5,310000
202,7,2385,600.0,3.0,1066.0,1108,1998,1998,2,1998.0,275.0,8,1,60,38,120,10790,0.0,1,1277,1066.0,4,0,5,252000
203,7,1646,240.0,1.0,918.0,918,1941,1950,2,1941.0,0.0,7,2,75,0,0,7128,0.0,0,728,554.0,4,126,5,164000
204,7,1456,400.0,2.0,728.0,728,2007,2007,2,2007.0,16.0,7,0,60,24,100,7713,0.0,1,728,728.0,3,0,5,177594
205,5,1040,624.0,2.0,528.0,548,1936,1980,1,1979.0,0.0,5,0,50,0,306,6240,0.0,0,492,252.0,2,0,7,123900
206,6,2624,864.0,3.0,1370.0,1370,1918,1950,2,1918.0,0.0,10,1,70,0,0,22420,1.0,1,1254,242.0,4,0,6,239000
207,5,1264,528.0,2.0,1068.0,1264,1965,1977,1,1965.0,0.0,7,1,20,0,0,15300,1.0,0,0,1026.0,2,0,5,169000
208,7,1557,420.0,2.0,1374.0,1557,2003,2004,2,2003.0,18.0,7,1,120,20,143,3196,0.0,0,0,1374.0,2,0,5,234000
209,6,1287,541.0,2.0,957.0,1287,1977,1977,1,1977.0,0.0,5,2,85,39,302,9360,1.0,1,0,0.0,2,120,7,173000
210,6,1004,480.0,2.0,1004.0,1004,1970,1970,1,1970.0,180.0,5,1,20,0,0,11241,1.0,0,0,426.0,2,0,7,149000
211,7,1162,483.0,2.0,1162.0,1162,2007,2007,2,2007.0,0.0,6,0,20,32,0,9260,0.0,0,0,1162.0,3,0,5,170000
212,7,1436,529.0,2.0,1436.0,1436,2008,2009,2,2008.0,0.0,6,0,20,121,0,7993,0.0,0,0,1436.0,3,0,5,225000
213,5,960,300.0,1.0,960.0,960,1963,2003,1,1963.0,0.0,6,0,20,0,168,9239,1.0,0,0,326.0,3,0,8,144900
214,5,1196,336.0,1.0,1196.0,1196,1968,1968,1,1968.0,0.0,6,0,20,0,257,10044,1.0,0,0,126.0,3,0,6,144000
215,8,1269,430.0,2.0,1256.0,1269,2004,2005,2,2004.0,16.0,6,1,120,20,146,3182,0.0,0,0,1232.0,2,144,5,192000
216,5,1031,230.0,1.0,1031.0,1031,1952,2005,1,1952.0,0.0,5,0,20,0,0,7626,1.0,0,0,100.0,2,0,8,145500
217,4,720,280.0,1.0,448.0,448,1900,1998,1,1900.0,0.0,5,0,50,0,0,7008,0.0,0,272,448.0,1,0,8,86900
218,6,1505,505.0,2.0,1505.0,1505,1953,1953,1,1953.0,90.0,6,1,20,0,0,12160,1.0,0,0,481.0,2,0,4,149500
219,5,954,240.0,1.0,920.0,954,1938,1950,1,1938.0,0.0,5,1,30,0,0,6305,0.0,0,0,920.0,2,0,7,119750
220,6,1500,564.0,2.0,750.0,750,2005,2006,2,2005.0,0.0,6,0,60,35,0,8846,0.0,1,750,750.0,3,0,5,173900
221,5,1050,368.0,1.0,1050.0,1050,1961,1961,1,1961.0,0.0,6,0,20,319,0,10659,1.0,0,0,135.0,3,0,6,136500
222,8,2687,618.0,2.0,2062.0,2079,1994,1994,2,1994.0,0.0,9,0,160,12,168,13108,0.0,1,608,2062.0,4,0,5,270000
223,6,1252,564.0,2.0,1602.0,1252,1960,1975,1,1960.0,0.0,4,1,20,0,409,13500,1.0,0,0,93.0,1,0,7,235000
224,7,1430,400.0,2.0,384.0,774,1999,2000,2,1999.0,0.0,7,1,80,0,0,7750,0.0,1,656,384.0,3,0,5,156000
225,5,1114,576.0,2.0,1114.0,1114,2003,2004,2,2004.0,0.0,6,0,20,42,0,12450,1.0,0,0,278.0,3,0,5,153000
226,6,1224,402.0,2.0,1224.0,1224,1999,1999,2,1999.0,425.0,5,0,120,304,0,4500,1.0,0,0,341.0,2,0,5,165000
227,9,2504,656.0,3.0,1122.0,1134,2005,2007,2,2005.0,245.0,11,1,60,39,144,11198,0.0,1,1370,1122.0,4,0,5,325000
228,5,1355,528.0,2.0,728.0,760,1941,1950,2,1966.0,0.0,5,0,190,0,0,6221,0.0,0,595,195.0,3,144,5,140000
229,6,2294,658.0,2.0,741.0,1497,1963,1963,3,1963.0,234.0,9,1,80,110,0,13200,0.0,0,797,366.0,5,0,6,202500
230,9,1702,1052.0,3.0,1702.0,1702,2008,2008,1,2008.0,766.0,7,1,120,72,0,8769,1.0,1,0,162.0,1,224,5,367294
231,6,1509,600.0,2.0,1461.0,1509,1988,1989,2,1988.0,219.0,5,1,80,0,224,10200,1.0,0,0,678.0,3,0,5,175000
232,7,1717,642.0,3.0,756.0,961,1915,1970,1,1998.0,0.0,7,1,70,35,0,9550,1.0,0,756,540.0,3,0,5,140000
233,7,1240,528.0,2.0,1265.0,1240,1985,1985,2,1985.0,0.0,6,0,20,0,232,10331,0.0,0,0,970.0,3,0,7,174000
234,7,1166,400.0,2.0,856.0,1166,2005,2005,2,2005.0,182.0,5,0,80,0,212,9587,1.0,0,0,201.0,2,0,5,190000
235,5,1464,0.0,0.0,504.0,764,1910,2002,2,1980.0,0.0,7,0,70,0,0,9900,0.0,0,700,504.0,3,0,8,129000
236,6,1652,510.0,2.0,1592.0,1652,1959,1991,1,1959.0,136.0,6,1,20,0,0,22002,1.0,1,0,206.0,3,201,7,200000
237,6,2142,509.0,1.0,896.0,1182,1968,1968,2,1968.0,576.0,8,1,60,72,0,13000,0.0,1,960,448.0,4,252,6,193500
238,6,1092,504.0,2.0,1092.0,1092,1964,1964,1,1964.0,260.0,6,0,20,0,0,8250,1.0,0,0,305.0,3,0,7,145000
239,7,1671,451.0,2.0,1022.0,1122,1929,1950,2,1963.0,270.0,7,1,50,0,0,8170,0.0,0,549,496.0,4,0,7,218000
240,5,1488,569.0,2.0,0.0,1488,1952,2002,1,2002.0,232.0,7,1,20,189,0,12048,0.0,0,0,0.0,3,348,6,135000
241,5,1624,240.0,1.0,1444.0,1624,1952,1952,1,1952.0,150.0,6,1,20,40,0,10858,1.0,0,0,1404.0,2,0,6,146500
242,6,1362,460.0,2.0,1362.0,1362,2005,2006,2,2005.0,256.0,6,1,120,28,192,7577,0.0,0,0,1342.0,2,0,5,194700
243,7,1218,462.0,2.0,1218.0,1218,2007,2008,2,2008.0,210.0,6,0,20,168,168,7500,1.0,0,0,316.0,2,0,5,230348
244,6,1068,288.0,1.0,1124.0,1068,1923,1950,1,1923.0,0.0,5,1,30,0,0,6120,1.0,0,0,164.0,2,0,5,109500
245,6,1625,576.0,2.0,1625.0,1625,1979,1979,2,1979.0,0.0,6,1,20,28,136,23580,0.0,0,0,849.0,3,0,6,242500
246,7,1767,504.0,2.0,1064.0,1064,1987,1987,2,1987.0,0.0,5,1,160,35,441,5306,1.0,0,703,354.0,2,0,7,239000
247,6,1050,286.0,1.0,1050.0,1050,1954,2000,1,1954.0,176.0,6,0,20,0,0,8092,1.0,0,0,226.0,3,0,8,156000
248,4,907,352.0,1.0,907.0,907,1957,1957,1,1964.0,0.0,5,0,20,0,0,8593,0.0,0,0,619.0,3,0,6,109008
249,2,845,256.0,1.0,0.0,640,1939,1950,1,1950.0,0.0,4,0,50,0,48,11067,0.0,0,0,0.0,1,0,4,68104
250,8,2501,751.0,3.0,1242.0,1251,1995,1995,2,1995.0,466.0,9,1,60,87,192,11929,0.0,1,1250,1242.0,4,0,7,290000
251,5,1209,504.0,2.0,1209.0,1209,1966,1966,1,1966.0,0.0,6,0,20,0,0,9900,1.0,0,0,150.0,3,0,5,159000
252,4,906,231.0,1.0,348.0,453,1937,1950,1,1937.0,0.0,5,0,70,0,0,4882,0.0,0,453,228.0,2,0,7,87000
253,8,1601,670.0,2.0,1581.0,1601,2001,2002,2,2001.0,479.0,6,1,20,0,180,11423,1.0,0,0,223.0,3,0,5,272000
254,7,1336,502.0,2.0,1336.0,1336,2005,2006,2,2005.0,0.0,6,0,20,43,136,8772,1.0,0,0,340.0,3,0,5,198000
255,4,1656,440.0,2.0,801.0,1095,1940,1985,2,1958.0,0.0,8,0,50,0,187,7628,0.0,0,561,801.0,2,0,6,119164
256,5,1124,0.0,0.0,0.0,1124,1954,1954,1,1980.0,0.0,5,1,20,36,0,8335,0.0,0,0,0.0,3,0,5,93000
257,7,1892,431.0,2.0,982.0,1008,2000,2001,2,2000.0,647.0,8,1,60,0,108,8220,0.0,1,884,438.0,3,0,5,226750
258,3,1699,420.0,2.0,978.0,1014,1900,1970,2,1920.0,0.0,7,0,190,74,0,10615,1.0,0,685,538.0,3,0,5,95000
259,6,1416,312.0,1.0,780.0,780,1948,1950,1,1948.0,0.0,6,0,50,0,221,6000,0.0,1,636,480.0,3,0,7,139900
260,3,1306,0.0,0.0,728.0,1306,1940,1966,1,1980.0,0.0,6,0,30,0,263,5350,0.0,0,0,728.0,3,0,2,76500
261,4,672,308.0,1.0,672.0,672,1940,2005,1,1997.0,0.0,4,0,30,108,88,5400,0.0,0,0,672.0,2,0,7,86900
262,5,1160,257.0,1.0,1113.0,1160,1968,1968,1,1968.0,0.0,6,0,20,0,81,17979,1.0,0,0,328.0,3,0,6,152500
263,4,930,286.0,1.0,911.0,930,1953,1953,1,1953.0,115.0,5,0,20,0,134,9520,0.0,0,0,144.0,2,0,5,99000
264,4,708,0.0,0.0,420.0,708,1940,1950,1,1980.0,0.0,5,0,30,0,164,5330,0.0,0,0,140.0,2,0,7,82500
265,6,1575,529.0,2.0,1575.0,1575,1992,1992,2,1992.0,0.0,5,0,120,0,0,8012,1.0,0,0,1145.0,2,0,5,179200
266,5,1059,286.0,1.0,1059.0,1059,1966,1966,1,1966.0,0.0,6,0,20,88,0,9000,1.0,0,0,286.0,3,0,6,142500
267,4,1005,440.0,2.0,1005.0,1005,1964,1964,1,1964.0,0.0,5,0,20,0,0,14299,1.0,0,0,348.0,3,0,3,115400
268,7,1929,650.0,2.0,1057.0,1057,2001,2001,2,2001.0,0.0,7,1,60,235,0,7050,1.0,1,872,319.0,3,0,5,226000
269,7,1200,480.0,2.0,600.0,520,2005,2005,2,2005.0,0.0,4,0,160,166,0,3180,0.0,1,600,600.0,2,0,5,144152
270,8,2690,795.0,3.0,1765.0,1804,2003,2003,2,2003.0,221.0,9,1,60,58,268,16451,0.0,1,886,1765.0,4,0,5,370000
271,5,833,495.0,2.0,833.0,833,1984,1984,1,1984.0,0.0,5,0,20,0,431,12887,1.0,0,0,36.0,2,0,7,149900
272,6,1456,429.0,2.0,728.0,728,2006,2006,2,2006.0,0.0,8,0,60,0,0,15578,0.0,1,728,728.0,3,0,5,172785
273,5,864,720.0,2.0,864.0,864,1950,2002,1,1980.0,0.0,5,0,20,0,194,7200,1.0,0,0,317.0,3,0,8,129000
274,6,1586,435.0,2.0,1362.0,1586,1979,1998,2,1979.0,0.0,7,1,20,0,192,17043,0.0,0,0,1362.0,3,0,5,181000
275,5,1370,300.0,1.0,1058.0,1370,1956,1956,1,1956.0,272.0,6,1,80,0,191,10000,1.0,0,0,99.0,3,120,6,148000
276,6,914,0.0,0.0,914.0,914,2002,2002,1,1980.0,0.0,4,0,20,0,32,8050,1.0,0,0,142.0,2,0,5,117250
277,7,1555,430.0,2.0,1373.0,1555,2005,2006,2,2005.0,16.0,7,1,120,20,143,3182,0.0,0,0,1357.0,2,0,5,192500
278,6,1556,452.0,2.0,716.0,716,1980,1980,2,1980.0,0.0,6,1,160,0,161,1950,1.0,1,840,23.0,3,0,6,151000
279,5,882,461.0,2.0,882.0,882,1972,1972,1,1980.0,0.0,5,0,20,0,96,7700,1.0,0,0,276.0,3,0,5,112500
280,5,1167,495.0,2.0,915.0,1167,1920,1950,1,1972.0,0.0,6,1,30,0,0,8731,0.0,0,0,270.0,3,126,5,144000
281,9,1800,944.0,3.0,1800.0,1800,2007,2008,2,2008.0,714.0,6,1,120,0,210,8232,1.0,0,0,596.0,2,0,5,370967
282,6,1456,440.0,2.0,855.0,855,1975,1975,2,1975.0,0.0,6,1,160,0,173,2280,0.0,1,601,341.0,3,0,6,149900
283,7,1660,493.0,2.0,831.0,831,2002,2002,2,2002.0,95.0,7,0,60,68,144,8935,0.0,1,829,831.0,3,0,5,195000
284,7,1482,392.0,2.0,384.0,812,1992,1992,2,1992.0,170.0,7,1,80,25,100,9125,0.0,1,670,384.0,3,0,5,163900
285,6,1522,552.0,2.0,1190.0,1522,1984,1984,2,1984.0,136.0,7,1,20,77,0,11075,0.0,0,0,0.0,3,168,5,182000
286,9,2036,780.0,3.0,2190.0,2036,2008,2008,2,2008.0,246.0,9,1,20,154,90,13438,1.0,0,0,432.0,3,0,5,410000
287,5,1595,672.0,2.0,1582.0,1595,1991,1991,2,1991.0,0.0,5,0,20,0,0,11070,1.0,0,0,1527.0,2,0,5,152000
288,7,1686,462.0,2.0,891.0,891,2005,2005,2,2005.0,172.0,8,0,60,101,144,7800,0.0,1,795,891.0,3,0,5,184000
289,7,1344,784.0,4.0,1344.0,1344,1997,1998,2,1997.0,200.0,8,0,90,0,0,7060,2.0,0,0,35.0,2,0,5,206300
290,5,1652,928.0,3.0,1652.0,1652,1970,1970,2,1970.0,0.0,8,0,90,0,0,11836,0.0,0,0,1503.0,4,0,5,146500
291,4,1337,263.0,1.0,832.0,832,1956,1956,1,1956.0,0.0,5,0,50,0,0,8382,0.0,0,505,832.0,3,0,5,108000
292,7,1920,487.0,2.0,570.0,1222,1968,1992,3,1968.0,143.0,8,1,80,98,0,10192,0.0,0,698,570.0,4,0,6,170000
293,6,848,420.0,2.0,848.0,848,2004,2004,1,2004.0,205.0,3,0,120,0,140,4426,1.0,0,0,186.0,1,0,5,145000
294,7,1055,440.0,2.0,1057.0,1055,1975,1975,2,1975.0,0.0,4,1,120,27,0,2280,0.0,0,0,0.0,2,0,5,123000
295,6,1291,431.0,2.0,1291.0,1291,1996,1997,1,1996.0,0.0,6,1,120,0,307,2887,1.0,0,0,288.0,2,0,5,173000
296,6,720,484.0,2.0,624.0,720,1928,2003,1,2005.0,0.0,5,0,30,0,106,8520,0.0,0,0,624.0,2,0,8,105900
297,4,988,297.0,1.0,462.0,526,1973,1973,1,1973.0,0.0,5,0,180,101,120,1596,1.0,0,462,0.0,2,0,5,91000
298,5,1523,295.0,1.0,1067.0,986,1949,2005,2,1949.0,0.0,7,1,50,0,0,15600,1.0,0,537,248.0,3,0,7,158000
299,7,1728,572.0,2.0,864.0,864,2004,2004,2,2004.0,0.0,7,0,60,56,187,9313,0.0,1,864,864.0,3,0,5,190000
300,8,1239,477.0,2.0,1230.0,1239,1995,1995,1,1995.0,0.0,4,1,120,24,172,11064,1.0,1,0,0.0,1,0,5,217500
301,5,1955,356.0,1.0,1151.0,1151,1958,1958,2,1958.0,162.0,7,0,50,0,0,9000,0.0,0,804,821.0,4,0,5,165500
302,7,1564,234.0,1.0,704.0,860,1941,1950,1,1941.0,0.0,7,1,70,0,0,12000,0.0,1,704,429.0,3,0,7,174500
303,4,1204,312.0,1.0,416.0,1204,1954,1954,1,1954.0,0.0,6,0,80,0,0,7692,0.0,0,0,416.0,3,0,6,100000
304,6,1329,312.0,1.0,1329.0,1329,1958,1958,1,1958.0,108.0,6,0,20,36,393,14267,0.0,1,0,406.0,3,0,6,172000
305,5,879,440.0,2.0,864.0,879,1975,1975,1,1975.0,0.0,5,0,20,80,0,9675,0.0,0,0,102.0,3,0,6,120000
306,4,841,294.0,1.0,721.0,841,1950,1950,1,1950.0,0.0,4,0,20,0,250,8400,0.0,0,0,721.0,2,0,4,82000
307,6,1312,649.0,2.0,784.0,900,1947,1950,1,1953.0,0.0,6,0,50,28,0,7500,0.0,1,412,784.0,3,0,6,127000
308,6,2058,396.0,2.0,735.0,1134,1917,1950,1,1950.0,0.0,8,1,75,0,0,9600,0.0,1,924,416.0,3,0,5,129500
309,8,1360,565.0,2.0,1220.0,1360,1984,1984,1,1984.0,0.0,4,1,120,0,63,5814,1.0,0,0,184.0,1,0,5,187500
310,8,1786,715.0,3.0,1778.0,1786,2002,2003,2,2002.0,240.0,6,1,20,35,182,14860,1.0,0,0,240.0,3,0,5,300000
311,6,1993,495.0,2.0,825.0,1097,1971,1971,2,1971.0,252.0,8,1,60,66,0,14803,0.0,1,896,409.0,4,0,5,190000
312,4,1362,280.0,1.0,951.0,986,1920,1950,2,1920.0,0.0,7,0,50,0,0,7550,0.0,0,376,951.0,4,0,5,96000
313,7,1550,438.0,2.0,1092.0,1112,2006,2007,2,2007.0,100.0,7,0,60,168,0,8125,1.0,0,438,280.0,2,0,5,241000
314,5,1696,349.0,1.0,1140.0,1696,1962,1962,1,1962.0,0.0,8,1,20,30,0,13673,0.0,1,0,1140.0,3,0,5,143900
315,4,1092,286.0,1.0,546.0,546,1970,1970,1,1970.0,0.0,5,0,160,0,0,1533,0.0,1,546,138.0,3,0,5,87550
316,9,1752,576.0,2.0,1752.0,1752,2005,2005,2,2005.0,412.0,6,1,120,82,196,7658,1.0,0,0,1296.0,2,0,5,319900
317,9,2473,675.0,3.0,1094.0,1102,2006,2006,2,2006.0,184.0,11,1,60,39,246,12292,0.0,1,1371,889.0,4,0,5,356383
318,9,1800,702.0,2.0,1800.0,1800,2007,2007,2,2007.0,0.0,7,0,20,136,288,11923,0.0,0,0,1800.0,2,0,5,239000
319,7,2197,783.0,3.0,1080.0,1108,1993,1994,2,1993.0,320.0,9,1,60,99,385,10010,1.0,1,1089,0.0,4,0,5,287500
320,5,1382,660.0,2.0,720.0,854,1941,1950,1,1991.0,0.0,7,0,50,0,237,12358,0.0,1,0,360.0,2,0,6,128500
321,7,1733,433.0,2.0,847.0,847,2004,2004,2,2004.0,0.0,7,1,60,48,144,8577,0.0,1,886,847.0,3,0,5,185088
322,7,1402,625.0,2.0,1402.0,1402,2008,2008,2,2008.0,0.0,7,0,20,126,205,8640,0.0,0,0,1402.0,3,0,5,229800
323,5,887,288.0,1.0,864.0,887,1984,1984,1,1984.0,0.0,5,0,20,0,140,10447,0.0,0,0,348.0,3,0,6,124500
324,5,1051,504.0,2.0,1051.0,1051,1968,1968,1,1968.0,0.0,6,0,20,0,0,9600,1.0,0,0,293.0,3,0,5,142000
325,6,1510,216.0,1.0,755.0,755,1920,1950,1,1920.0,0.0,6,0,70,0,0,4899,0.0,0,755,450.0,3,0,8,149000
326,5,1656,506.0,2.0,1656.0,1656,1973,1973,2,1973.0,564.0,8,0,90,211,0,9246,0.0,0,0,1656.0,4,0,5,135000
327,6,958,440.0,2.0,1078.0,958,1976,1976,2,1977.0,0.0,5,1,120,205,0,4928,0.0,0,0,958.0,2,0,5,128000
328,8,3228,546.0,2.0,3200.0,3228,1992,1993,3,1992.0,0.0,10,1,20,75,264,12692,1.0,0,0,1969.0,4,0,5,430000
329,5,1040,686.0,2.0,1040.0,1040,1968,1968,1,1991.0,0.0,5,0,20,0,188,7476,1.0,1,0,228.0,3,0,7,145000
330,5,1250,552.0,2.0,661.0,661,1910,2003,2,1985.0,0.0,8,1,50,0,242,5362,0.0,0,589,661.0,3,0,6,139000
331,6,1868,477.0,2.0,585.0,1140,1984,2003,3,1984.0,74.0,7,1,80,112,268,12090,0.0,1,728,585.0,3,147,7,178000
332,10,2790,1150.0,4.0,1620.0,1632,2005,2006,2,2005.0,468.0,10,1,60,200,30,12539,1.0,1,1158,538.0,4,192,5,460000
333,6,2134,441.0,2.0,844.0,1445,1916,1994,2,1930.0,0.0,10,0,75,60,0,11888,0.0,0,689,844.0,5,0,6,214500
334,5,1928,0.0,0.0,686.0,948,1916,1995,2,1980.0,0.0,10,0,190,0,0,7082,0.0,0,980,686.0,5,0,8,160000
335,7,2060,390.0,2.0,992.0,1022,1999,1999,2,1999.0,298.0,8,1,60,0,0,8755,1.0,1,1038,220.0,3,0,5,214000
336,6,1378,162.0,1.0,901.0,861,1935,1998,1,1920.0,0.0,6,0,50,0,54,4080,0.0,0,517,901.0,3,0,8,128900
337,4,1622,1356.0,4.0,1249.0,1622,1961,1975,1,1975.0,149.0,7,1,190,0,439,32463,1.0,0,0,90.0,3,0,4,168000
338,8,1880,880.0,3.0,955.0,955,2007,2007,2,2007.0,0.0,8,1,60,127,168,12217,1.0,1,925,210.0,3,0,5,310013
339,8,1088,461.0,2.0,1074.0,1088,1986,1986,1,1987.0,0.0,5,0,120,74,0,3696,0.0,1,0,1074.0,2,0,5,170000
340,5,1040,286.0,1.0,1040.0,1040,1959,1959,1,1959.0,0.0,6,0,20,0,140,7560,0.0,0,0,671.0,3,0,5,133700
341,6,1502,180.0,1.0,602.0,900,1923,1996,1,1923.0,0.0,7,2,70,0,96,10592,0.0,1,602,602.0,3,53,7,165000
342,6,987,264.0,1.0,483.0,483,1971,1971,1,1971.0,604.0,5,0,160,0,0,1680,0.0,1,504,125.0,2,0,3,89500
343,6,1095,264.0,1.0,588.0,1095,1958,1958,1,1958.0,105.0,6,0,190,0,0,10382,1.0,0,0,75.0,2,0,5,140000
344,7,1709,380.0,2.0,970.0,970,2004,2004,2,2004.0,50.0,7,0,160,40,0,2522,0.0,0,739,970.0,3,0,5,134000
345,6,1731,462.0,2.0,836.0,844,1992,1993,2,1992.0,0.0,7,0,60,85,307,9370,1.0,1,887,78.0,3,224,5,248500
346,4,960,364.0,1.0,648.0,960,1965,2001,0,1965.0,0.0,3,0,80,0,88,10246,1.0,0,0,0.0,0,0,9,145000
347,6,1552,434.0,2.0,713.0,811,1975,1975,2,1975.0,0.0,6,1,60,208,209,11475,1.0,1,741,163.0,3,0,6,179900
348,8,1795,895.0,3.0,1795.0,1795,2006,2007,2,2007.0,428.0,7,1,20,49,0,9986,0.0,0,0,1795.0,2,0,5,147000
349,5,1274,576.0,2.0,624.0,624,1991,1991,1,1993.0,0.0,6,0,60,0,22,10475,0.0,1,650,166.0,3,0,5,136000
350,6,1196,576.0,2.0,572.0,848,1940,1950,1,1973.0,0.0,6,2,50,0,0,6000,0.0,1,348,308.0,3,0,6,128000
351,4,704,220.0,1.0,560.0,704,1946,2001,1,1946.0,0.0,4,0,20,0,0,4280,0.0,0,0,560.0,2,0,9,88750
352,5,972,305.0,1.0,972.0,972,1955,1955,1,1955.0,0.0,5,0,20,0,0,10895,0.0,0,0,324.0,3,0,6,122500
353,6,1458,330.0,1.0,912.0,912,1948,1950,1,1948.0,0.0,6,1,50,0,192,17503,0.0,0,546,912.0,3,0,5,97500
354,6,1008,430.0,2.0,1008.0,1008,1963,1963,1,1963.0,332.0,5,0,20,0,0,9723,0.0,0,0,1008.0,2,0,7,135000
355,9,1828,774.0,3.0,1822.0,1828,2007,2007,2,2007.0,452.0,9,1,20,108,0,11694,0.0,0,0,1774.0,3,260,5,314813
356,3,1526,0.0,0.0,1013.0,1013,1915,1982,1,1980.0,0.0,6,0,50,0,0,8470,0.0,0,0,1013.0,2,0,2,85000
357,6,1176,624.0,2.0,698.0,786,1937,2000,1,1999.0,0.0,4,0,50,0,210,6000,0.0,0,390,698.0,2,0,9,134900
358,5,1057,288.0,1.0,1057.0,1057,1955,1999,1,1955.0,164.0,6,0,20,0,0,10519,0.0,0,0,1057.0,3,0,8,137000
359,8,2113,839.0,3.0,2109.0,2113,1995,1995,2,1995.0,660.0,7,1,20,46,236,10437,1.0,1,0,413.0,2,0,6,350000
360,5,1387,300.0,1.0,943.0,1387,1967,1975,1,1974.0,0.0,6,1,20,0,0,7514,1.0,0,0,462.0,3,0,7,145000
361,9,2758,814.0,3.0,1704.0,1722,2005,2006,2,2005.0,365.0,9,1,60,55,282,13654,0.0,1,1036,1704.0,4,0,5,418000
362,3,840,250.0,1.0,798.0,840,1920,1950,1,1938.0,0.0,5,0,30,0,112,5747,0.0,0,0,798.0,2,0,4,64000
363,5,1520,281.0,1.0,793.0,848,1932,2000,1,1968.0,0.0,6,0,50,0,0,4500,0.0,0,672,611.0,3,0,5,159434
364,8,1542,852.0,3.0,1542.0,1542,2007,2007,2,2007.0,164.0,6,1,20,110,168,11830,1.0,0,0,322.0,3,0,5,260261
365,5,1385,720.0,2.0,910.0,910,1952,1952,2,2000.0,0.0,6,0,50,0,0,8520,0.0,0,475,403.0,4,0,4,166000
366,5,936,288.0,1.0,896.0,936,1962,1962,1,1962.0,0.0,6,1,85,90,24,6760,1.0,0,0,162.0,3,0,5,130000
367,5,1288,240.0,1.0,824.0,824,1941,1950,1,1941.0,0.0,6,0,50,0,0,6191,0.0,0,464,440.0,4,0,4,112000
368,5,1128,525.0,2.0,1120.0,1128,1963,1963,2,1963.0,148.0,6,0,20,20,192,8700,1.0,0,0,344.0,3,0,6,155000
369,8,1968,680.0,3.0,774.0,774,2009,2010,2,2009.0,84.0,8,1,60,75,0,12003,0.0,1,1194,774.0,4,0,5,269500
370,6,1246,441.0,2.0,1246.0,1246,1964,1964,1,1964.0,0.0,6,2,80,69,0,12700,1.0,0,0,307.0,3,0,5,172000
371,7,1740,240.0,1.0,800.0,960,1940,1984,1,1940.0,0.0,6,2,70,0,0,13125,0.0,1,780,390.0,3,0,6,219500
